date          ibm           vw         ew
19970710    -0.00455      0.0061      0.0050
19970711     0.00000      0.0047      0.0070
19970714    -0.00522      0.0024      0.0032
19970715     0.00787      0.0074      0.0046
19970716     0.01693      0.0115      0.0059
19970717     0.02049     -0.0051     -0.0009
19970718     0.04893     -0.0135     -0.0026
19970721    -0.00718     -0.0042     -0.0027
19970722    -0.00723      0.0193      0.0064
19970723     0.02063      0.0033      0.0031
19970724     0.02556      0.0032      0.0029
19970725    -0.00754     -0.0009      0.0026
19970728    -0.01869     -0.0020      0.0018
19970729    -0.02024      0.0052      0.0016
19970730     0.03038      0.0108      0.0066
19970731    -0.00236      0.0022      0.0038
19970801    -0.00946     -0.0052      0.0005
19970804     0.01432      0.0032      0.0031
19970805     0.00235      0.0036      0.0056
19970806     0.01291      0.0074      0.0068
19970807    -0.00278     -0.0070      0.0012
19970808    -0.01979     -0.0175     -0.0071
19970811    -0.02138      0.0013     -0.0007
19970812     0.00425     -0.0088     -0.0003
19970813     0.00906     -0.0024      0.0015
19970814    -0.00719      0.0025      0.0022
19970815    -0.03559     -0.0199     -0.0050
19970818     0.04065      0.0079     -0.0002
19970819     0.03786      0.0140      0.0081
19970820     0.00058      0.0135      0.0088
19970821    -0.02083     -0.0118     -0.0016
19970822     0.00591     -0.0026     -0.0023
19970825    -0.01293     -0.0007      0.0049
19970826    -0.01607     -0.0056      0.0021
19970827     0.00544      0.0019      0.0046
19970828    -0.02647     -0.0077      0.0017
19970829     0.00247     -0.0020      0.0035
19970902     0.02651      0.0242      0.0101
19970903    -0.00480      0.0019      0.0033
19970904     0.00181      0.0029      0.0041
19970905    -0.00120      0.0006      0.0062
19970908    -0.00724      0.0032      0.0055
19970909    -0.02795      0.0029      0.0056
19970910    -0.03000     -0.0115      0.0004
19970911     0.01031     -0.0061     -0.0001
19970912    -0.00255      0.0119      0.0083
19970915    -0.01535     -0.0025      0.0012
19970916     0.03506      0.0219      0.0072
19970917     0.00000     -0.0005      0.0022
19970918    -0.00878      0.0039      0.0040
19970919     0.00506      0.0031      0.0046
19970922     0.04660      0.0053      0.0050
19970923    -0.00602     -0.0025      0.0011
19970924    -0.01634     -0.0058      0.0020
19970925     0.00062     -0.0055      0.0024
19970926     0.00984      0.0062      0.0052
19970929     0.02314      0.0074      0.0036
19970930     0.00952     -0.0033      0.0050
19971001    -0.02358      0.0065      0.0036
19971002     0.01027      0.0054      0.0046
19971003    -0.00239      0.0051      0.0053
19971006     0.00479      0.0071      0.0047
19971007     0.01908      0.0089      0.0042
19971008    -0.01463     -0.0058      0.0003
19971009    -0.00594     -0.0019      0.0033
19971010     0.00299     -0.0027      0.0034
19971013    -0.00417      0.0012      0.0046
19971014    -0.01136      0.0005     -0.0014
19971015    -0.01573     -0.0033     -0.0003
19971016    -0.01782     -0.0102     -0.0060
19971017    -0.04443     -0.0128     -0.0120
19971020     0.02161      0.0111      0.0065
19971021     0.07885      0.0159      0.0091
19971022    -0.00059     -0.0026      0.0004
19971023    -0.04518     -0.0180     -0.0160
19971024    -0.02366     -0.0079     -0.0020
19971027    -0.08163     -0.0653     -0.0534
19971028     0.10417      0.0402      0.0161
19971029    -0.01132      0.0012      0.0114
19971030    -0.02481     -0.0155     -0.0110
19971031     0.02805      0.0118      0.0110
19971103     0.03173      0.0230      0.0125
19971104     0.00308      0.0024     -0.0002
19971105     0.00797      0.0038      0.0045
19971106    -0.01448     -0.0049     -0.0018
19971107    -0.01546     -0.0127     -0.0132
19971110    -0.01822     -0.0049     -0.0012
19971111     0.01344      0.0005     -0.0016
19971112    -0.02399     -0.0195     -0.0175
19971113     0.02587      0.0081     -0.0007
19971114     0.02396      0.0121      0.0056
19971117     0.01970      0.0183      0.0093
19971118    -0.01329     -0.0077     -0.0052
19971119     0.00918      0.0042     -0.0018
19971120     0.01637      0.0135      0.0049
19971121     0.00776      0.0027      0.0017
19971124    -0.02309     -0.0163     -0.0131
19971125     0.04121      0.0032     -0.0025
19971126     0.02212      0.0016      0.0015
19971128    -0.00228      0.0038      0.0044
19971201     0.02797      0.0173      0.0018
19971202    -0.01610     -0.0027     -0.0041
19971203    -0.00339      0.0054     -0.0004
19971204    -0.01019     -0.0016      0.0006
19971205     0.02746      0.0098      0.0048
19971208     0.00557      0.0009      0.0025
19971209    -0.02215     -0.0072     -0.0066
19971210    -0.03511     -0.0079     -0.0098
19971211    -0.04577     -0.0157     -0.0154
19971212    -0.01230     -0.0029     -0.0033
19971215     0.00498      0.0064     -0.0048
19971216     0.02850      0.0061      0.0024
19971217    -0.01687     -0.0010      0.0038
19971218    -0.01961     -0.0103     -0.0079
19971219     0.02125     -0.0068     -0.0041
19971222     0.00428      0.0059     -0.0018
19971223    -0.03839     -0.0114     -0.0025
19971224     0.00507     -0.0053      0.0011
19971226     0.02585      0.0033      0.0018
19971229     0.01045      0.0162      0.0022
19971230     0.00365      0.0176      0.0107
19971231     0.01455      0.0026      0.0165
19980102     0.00956      0.0025      0.0105
19980105     0.00769      0.0022      0.0056
19980106    -0.01116     -0.0102     -0.0036
19980107    -0.00950     -0.0035     -0.0035
19980108    -0.00060     -0.0083     -0.0030
19980109    -0.03959     -0.0293     -0.0206
19980112     0.00062      0.0070     -0.0077
19980113     0.01998      0.0153      0.0138
19980114     0.00490      0.0064      0.0068
19980115     0.00792     -0.0057     -0.0004
19980116     0.01511      0.0112      0.0104
19980120     0.03214      0.0163      0.0094
19980121    -0.07612     -0.0062     -0.0022
19980122    -0.00749     -0.0084     -0.0042
19980123    -0.00189     -0.0049     -0.0002
19980126    -0.01071     -0.0021     -0.0045
19980127    -0.01656      0.0098      0.0023
19980128     0.00518      0.0101      0.0075
19980129     0.01224      0.0074      0.0047
19980130     0.00573     -0.0038      0.0037
19980202     0.01835      0.0189      0.0077
19980203    -0.01181      0.0052      0.0025
19980204    -0.01069      0.0027      0.0058
19980205     0.01271     -0.0008      0.0047
19980206    -0.01368      0.0076      0.0057
19980209     0.00000     -0.0007      0.0032
19980210     0.02934      0.0080      0.0066
19980211     0.01797      0.0016      0.0021
19980212     0.00183      0.0035      0.0014
19980213    -0.00486     -0.0022      0.0035
19980217    -0.00366      0.0017     -0.0001
19980218     0.00735      0.0080      0.0019
19980219     0.00000     -0.0019      0.0016
19980220    -0.00122      0.0038      0.0017
19980223     0.00244      0.0044      0.0032
19980224    -0.00365     -0.0067     -0.0018
19980225     0.02683      0.0115      0.0066
19980226     0.00238      0.0060      0.0061
19980227    -0.01007      0.0008      0.0048
19980302    -0.02394     -0.0012      0.0016
19980303     0.00184      0.0036     -0.0002
19980304    -0.03060     -0.0038      0.0009
19980305    -0.00063     -0.0100     -0.0077
19980306    -0.00821      0.0181      0.0123
19980309    -0.02038     -0.0028     -0.0024
19980310     0.01430      0.0106      0.0056
19980311     0.01667      0.0049      0.0048
19980312     0.01135      0.0016      0.0038
19980313    -0.00623     -0.0005      0.0040
19980316     0.01631      0.0087      0.0044
19980317    -0.00370      0.0010     -0.0005
19980318     0.00682      0.0047      0.0030
19980319     0.01292      0.0041      0.0040
19980320    -0.00790      0.0060      0.0033
19980323    -0.00674     -0.0027      0.0006
19980324     0.02096      0.0084      0.0049
19980325     0.02415     -0.0018      0.0007
19980326    -0.00884     -0.0002      0.0030
19980327    -0.00654     -0.0037      0.0023
19980330    -0.01078     -0.0022     -0.0010
19980331     0.00605      0.0077      0.0066
19980401     0.00542      0.0062      0.0039
19980402     0.01317      0.0082      0.0032
19980403    -0.01063      0.0019      0.0021
19980406     0.01254     -0.0025     -0.0027
19980407    -0.01238     -0.0104     -0.0099
19980408    -0.00179     -0.0043      0.0033
19980409     0.01794      0.0077      0.0075
19980413    -0.02056     -0.0003      0.0000
19980414     0.01980      0.0070      0.0064
19980415     0.03294      0.0041      0.0051
19980416    -0.01765     -0.0083     -0.0013
19980417    -0.00058      0.0108      0.0059
19980420     0.03190      0.0019      0.0043
19980421     0.06127      0.0025      0.0073
19980422    -0.02754      0.0029      0.0029
19980423     0.02397     -0.0108     -0.0063
19980424    -0.00106     -0.0095     -0.0034
19980427    -0.01757     -0.0212     -0.0196
19980428     0.00325      0.0020      0.0073
19980429    -0.00108      0.0090      0.0068
19980430     0.00270      0.0146      0.0102
19980501     0.00863      0.0064      0.0025
19980504    -0.00214      0.0018      0.0039
19980505     0.01018     -0.0056     -0.0032
19980506    -0.00291     -0.0079     -0.0022
19980507    -0.00107     -0.0081     -0.0032
19980508     0.02455      0.0107      0.0055
19980511    -0.00573     -0.0020     -0.0029
19980512     0.00262      0.0052     -0.0015
19980513     0.01881      0.0025      0.0012
19980514     0.03231     -0.0016     -0.0011
19980515    -0.00695     -0.0072     -0.0030
19980518    -0.00250     -0.0043     -0.0088
19980519     0.00301      0.0040      0.0022
19980520    -0.01200      0.0049     -0.0024
19980521     0.00101     -0.0031     -0.0017
19980522    -0.01365     -0.0049     -0.0036
19980526    -0.00769     -0.0148     -0.0136
19980527    -0.00620     -0.0039     -0.0135
19980528    -0.00156      0.0060      0.0074
19980529    -0.02134     -0.0037      0.0027
19980601    -0.00266     -0.0035     -0.0110
19980602    -0.01387      0.0022     -0.0020
19980603    -0.01460     -0.0074     -0.0022
19980604     0.01921      0.0095      0.0025
19980605     0.02423      0.0139      0.0049
19980608    -0.00053      0.0028      0.0005
19980609     0.00368      0.0025     -0.0004
19980610    -0.01677     -0.0071     -0.0086
19980611    -0.01066     -0.0145     -0.0121
19980612     0.00216      0.0008     -0.0063
19980615    -0.03441     -0.0196     -0.0175
19980616    -0.02004      0.0101      0.0063
19980617     0.00909      0.0163      0.0101
19980618    -0.01971     -0.0017     -0.0035
19980619    -0.02470     -0.0039     -0.0011
19980622     0.01885      0.0035     -0.0003
19980623     0.03353      0.0132      0.0049
19980624     0.00224      0.0111      0.0052
19980625     0.00391     -0.0026     -0.0001
19980626     0.00500      0.0030      0.0019
19980629     0.00996      0.0056      0.0033
19980630     0.00602     -0.0014      0.0053
19980701     0.01688      0.0108      0.0043
19980702    -0.01338     -0.0017     -0.0006
19980706    -0.01302      0.0085      0.0018
19980707     0.00165     -0.0014     -0.0007
19980708     0.00988      0.0088      0.0029
19980709     0.01793     -0.0050      0.0008
19980710     0.01228      0.0030      0.0003
19980713     0.00738      0.0010     -0.0014
19980714     0.00209      0.0084      0.0029
19980715    -0.02194     -0.0007      0.0026
19980716     0.01175      0.0065      0.0037
19980717     0.01531      0.0018      0.0023
19980720     0.01508     -0.0011      0.0004
19980721     0.05020     -0.0151     -0.0081
19980722    -0.00537     -0.0030     -0.0060
19980723    -0.02795     -0.0200     -0.0140
19980724     0.00303     -0.0017     -0.0031
19980727     0.01006      0.0015     -0.0099
19980728    -0.00050     -0.0144     -0.0103
19980729     0.01844     -0.0047     -0.0027
19980730     0.04403      0.0142      0.0053
19980731    -0.00656     -0.0181     -0.0103
19980803     0.00189     -0.0086     -0.0129
19980804    -0.04473     -0.0348     -0.0259
19980805     0.01528      0.0044     -0.0082
19980806     0.00948      0.0102      0.0097
19980807    -0.00482      0.0043      0.0136
19980810     0.00581     -0.0058     -0.0054
19980811    -0.01059     -0.0169     -0.0229
19980812    -0.00389      0.0156      0.0121
19980813    -0.01416     -0.0088     -0.0068
19980814    -0.00644     -0.0094     -0.0021
19980817    -0.00199      0.0149     -0.0022
19980818     0.02997      0.0163      0.0072
19980819     0.00824     -0.0042     -0.0039
19980820    -0.01443     -0.0065     -0.0068
19980821    -0.00146     -0.0118     -0.0145
19980824     0.00538      0.0034     -0.0055
19980825    -0.00097      0.0025     -0.0057
19980826     0.01898     -0.0109     -0.0204
19980827    -0.04298     -0.0394     -0.0375
19980828    -0.02146     -0.0160     -0.0143
19980831    -0.08108     -0.0660     -0.0543
19980901     0.04717      0.0351      0.0176
19980902     0.02173      0.0007      0.0123
19980903     0.01037     -0.0103     -0.0118
19980904    -0.01951     -0.0067      0.0021
19980908     0.05497      0.0483      0.0280
19980909    -0.01935     -0.0175     -0.0121
19980910    -0.00810     -0.0246     -0.0188
19980911     0.03316      0.0261      0.0156
19980914     0.02025      0.0200      0.0114
19980915     0.00678      0.0069      0.0025
19980916     0.00385      0.0085      0.0088
19980917    -0.02874     -0.0235     -0.0119
19980918    -0.01627      0.0042      0.0100
19980921     0.02807      0.0020     -0.0037
19980922    -0.00341      0.0076      0.0090
19980923     0.03376      0.0324      0.0192
19980924    -0.01136     -0.0198     -0.0065
19980925     0.02250      0.0008      0.0001
